id,uri,title,artists,year,rank,tempo,time_signature,duration_ms,key,mode,acousticness,danceability,energy,instrumentalness,loudness,valence
4RGxUjaCmVtD30pIhtEi7w,spotify:track:4RGxUjaCmVtD30pIhtEi7w,"""Sunshine Superman""",Donovan,1966,22,132.783,4,195000,C#/Db,major,0.122,0.629,0.677,9.72e-06,-7.239,0.627
6SSBWjGwdBmwhmtOYVL0Pn,spotify:track:6SSBWjGwdBmwhmtOYVL0Pn,"""Born a Woman""",Sandy Posey,1966,23,116.448,4,114040,C,major,0.825,0.853,0.414,0.000163,-11.52,0.969
3EFb1qDgIqf9MegIryKtDj,spotify:track:3EFb1qDgIqf9MegIryKtDj,"""Monday, Monday""",The Mamas & the Papas,1966,24,109.853,4,208293,C#/Db,major,0.742,0.488,0.464,0,-9.496,0.709
6DuLN8tFW0DkH9wsbTHZsX,spotify:track:6DuLN8tFW0DkH9wsbTHZsX,"""Red Rubber Ball""",The Cyrkle,1966,25,92.801,4,137493,A,major,0.657,0.644,0.459,0,-11.702,0.852
3AuPRF3WVgtCNvvspIWc0Z,spotify:track:3AuPRF3WVgtCNvvspIWc0Z,"""Born Free""",Roger Williams,1966,26,117.903,4,144973,C,major,0.605,0.627,0.571,8.66e-06,-11.109,0.566
6utiXjyN4dWoMNEZa2skxn,spotify:track:6utiXjyN4dWoMNEZa2skxn,"""Walk Away Renée""",The Left Banke,1966,27,117.777,4,164813,A,major,0.735,0.405,0.563,0,-7.313,0.592
1CQHMHRCDs1qioeseVTbaR,spotify:track:1CQHMHRCDs1qioeseVTbaR,"""Cool Jerk""",The Capitols,1966,28,83.955,4,166747,A#/Bb,minor,0.339,0.704,0.574,0,-14.524,0.763
35w6fQ0Wnuv7aIryRx7gTq,spotify:track:35w6fQ0Wnuv7aIryRx7gTq,"""B-A-B-Y""",Carla Thomas,1966,29,113.61,4,177000,G#/Ab,major,0.428,0.74,0.301,0,-11.975,0.669
3uqEiaO6MUoM89nLSIs05c,spotify:track:3uqEiaO6MUoM89nLSIs05c,"""Hanky Panky""",Tommy James and the Shondells,1966,30,126.122,4,171688,G,minor,0.411,0.646,0.911,0.000484,-6.228,0.895
51FpzuGkRYXFgsE2zXt9av,spotify:track:51FpzuGkRYXFgsE2zXt9av,"""When a Man Loves a Woman""",Percy Sledge,1966,31,97.398,3,173867,C#/Db,major,0.13,0.516,0.15,0.0755,-20.41,0.206
3Jw2A9SC8zhntx4ON9VabX,spotify:track:3Jw2A9SC8zhntx4ON9VabX,"""Bus Stop""",The Hollies,1966,33,136.283,4,174533,E,minor,0.132,0.597,0.66,0,-10.812,0.742
63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"""Paint It, Black""",The Rolling Stones,1966,34,158.691,4,202267,C#/Db,major,0.0493,0.464,0.795,0.00244,-9.267,0.612
7AzFID6u1b3zIWbd9pb8Dk,spotify:track:7AzFID6u1b3zIWbd9pb8Dk,"""Summer In The City""",The Lovin' Spoonful,1966,35,110.461,4,160307,A#/Bb,major,0.0592,0.423,0.681,0.000177,-9.756,0.559
2j1GzI1DwpEado5Rjw0wxk,spotify:track:2j1GzI1DwpEado5Rjw0wxk,"""My Love""",Petula Clark,1966,37,173.72,4,164133,A,major,0.681,0.513,0.861,3.94e-05,-6.446,0.951
3c06k9x6MHHdPQi3ix68yF,spotify:track:3c06k9x6MHHdPQi3ix68yF,"""Daydream""",The Lovin' Spoonful,1966,38,110.802,4,139093,C#/Db,major,0.834,0.822,0.332,0,-11.369,0.834
7jGzYUZ2Bgg8BDfYlQRfn8,spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8,"""Wild Thing""",The Troggs,1966,40,203.871,4,155333,A,major,0.741,0.453,0.658,0.0288,-13.472,0.761
226EXK5tPVsqaZ2y9RACR0,spotify:track:226EXK5tPVsqaZ2y9RACR0,"""Elusive Butterfly""",Bob Lind,1966,41,94.982,4,168533,D#/Eb,major,0.099,0.577,0.621,0,-8.217,0.78
0byOqNZN9ailhoORv5Ps0Z,spotify:track:0byOqNZN9ailhoORv5Ps0Z,"""I Am a Rock""",Simon & Garfunkel,1966,42,113.898,4,169520,C,major,0.423,0.66,0.611,1.11e-05,-10.309,0.749
3NINDFPIYnyT26cWWRomOQ,spotify:track:3NINDFPIYnyT26cWWRomOQ,"""Dirty Water""",The Standells,1966,43,144.707,4,167253,A,major,0.181,0.62,0.781,0,-5.938,0.864
3koPNalAOcO8orv2MBvxen,spotify:track:3koPNalAOcO8orv2MBvxen,"""Hooray for Hazel""",Tommy Roe,1966,44,116.475,4,149547,A,major,0.0328,0.656,0.795,3.42e-06,-7.338,0.96
5WeHEbyAGCQ7fB3IF2FeD8,spotify:track:5WeHEbyAGCQ7fB3IF2FeD8,"""Sweet Pea""",Tommy Roe,1966,46,119.634,4,132573,E,major,0.0601,0.586,0.755,7.77e-05,-7.378,0.963
2BlaUfBTbWG50DoZHBD1uV,spotify:track:2BlaUfBTbWG50DoZHBD1uV,"""Secret Agent Man""",Johnny Rivers,1966,47,163.101,4,185493,E,minor,0.0238,0.539,0.452,0.0197,-16.838,0.928
06YcuDoEZvMcxgzvtzJTz4,spotify:track:06YcuDoEZvMcxgzvtzJTz4,"""Did You Ever Have to Make Up Your Mind?""",The Lovin' Spoonful,1966,48,120.214,4,119373,G,major,0.761,0.789,0.501,0,-9.064,0.945
1hTUFqJuQAMjXVGwUPWDqi,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,"""We Can Work It Out""",The Beatles,1966,49,106.071,4,135693,D,major,0.0635,0.378,0.677,0,-8.63,0.648
4Xl2PrS3DJqqSKXCo6Uhv9,spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9,"""Homeward Bound""",Simon & Garfunkel,1966,50,92.933,4,149613,D#/Eb,major,0.829,0.485,0.38,0,-11.773,0.531
0Hw6SCrtU9pFCjgAONpnGZ,spotify:track:0Hw6SCrtU9pFCjgAONpnGZ,"""Uptight (Everything's Alright)""",Stevie Wonder,1966,51,133.281,4,174400,F,minor,0.186,0.593,0.642,0,-9.894,0.919
6LLK7hZgXFYi5Jk4oRQvAl,spotify:track:6LLK7hZgXFYi5Jk4oRQvAl,"""Bang Bang (My Baby Shot Me Down)""",Cher,1966,52,167.049,4,166173,G,minor,0.223,0.418,0.383,5.52e-06,-12.789,0.878
2ULL3VZf4WwBKO4vjwT7Bg,spotify:track:2ULL3VZf4WwBKO4vjwT7Bg,"""Sloop John B""",The Beach Boys,1966,53,125.575,4,180133,G#/Ab,major,0.402,0.567,0.745,0,-5.423,0.903
21ElXnithj4MX8E4rg5lh8,spotify:track:21ElXnithj4MX8E4rg5lh8,"""19th Nervous Breakdown""",The Rolling Stones,1966,54,96.457,4,236400,E,major,0.0142,0.477,0.842,0.106,-7.356,0.796
5JcaA4A9ZoXthwEnxOxWvP,spotify:track:5JcaA4A9ZoXthwEnxOxWvP,"""Psychotic Reaction""",Count Five,1966,56,164.896,4,185524,B,major,0.000259,0.358,0.753,0.0199,-6.641,0.688
0Ui8KPWZbJJQ2Y0CIQuVqX,spotify:track:0Ui8KPWZbJJQ2Y0CIQuVqX,"""Paperback Writer""",The Beatles,1966,57,78.696,4,138200,G,major,0.147,0.472,0.856,2.78e-06,-6.03,0.841
0JHS2Bm8BGhMDBVvoNY0cQ,spotify:track:0JHS2Bm8BGhMDBVvoNY0cQ,"""Beauty Is Only Skin Deep""",The Temptations,1966,58,120.381,4,140133,C,major,0.239,0.635,0.616,0,-6.104,0.759
5DkgAX62bM7gwYpOGtOGfK,spotify:track:5DkgAX62bM7gwYpOGtOGfK,"""No Matter What Shape (Your Stomach's In)""",The T-Bones,1966,59,125.841,4,136853,C,major,0.257,0.786,0.803,0.793,-12.7,0.964
0VwK5pLjwFPy8FSEC1htp9,spotify:track:0VwK5pLjwFPy8FSEC1htp9,"""Barefootin'""",Robert Parker,1966,60,145.188,4,157173,F#/Gb,major,0.409,0.734,0.477,0.000662,-10.822,0.939
26zxM3tt5OnkxGFGuKyJHQ,spotify:track:26zxM3tt5OnkxGFGuKyJHQ,"""Just Like Me""",Paul Revere & the Raiders,1966,61,126.063,4,153293,C,major,0.378,0.67,0.796,1.19e-05,-7.717,0.924
21VLdDtdwjJHuc4S07FKoB,spotify:track:21VLdDtdwjJHuc4S07FKoB,"""Love Makes the World Go Round""",Deon Jackson,1966,62,121.128,4,152440,F,minor,0.717,0.666,0.337,0,-12.904,0.593
7ufnFt3fA9Ut2K0DILUZ34,spotify:track:7ufnFt3fA9Ut2K0DILUZ34,"""The Pied Piper""",Crispian St. Peters,1966,63,125.436,4,151667,B,major,0.112,0.692,0.734,0,-7.089,0.963
1IYn7ytdb8byvHKS7S3Cat,spotify:track:1IYn7ytdb8byvHKS7S3Cat,"""Somewhere My Love""",Ray Conniff Singers,1966,64,88.59,3,148627,G,major,0.867,0.477,0.259,0,-16.096,0.374
2Krnm3qWdy4VG5vTkT0cDn,spotify:track:2Krnm3qWdy4VG5vTkT0cDn,"""Almost Persuaded""",David Houston,1966,65,81.642,3,176360,G#/Ab,major,0.861,0.251,0.338,0,-11.897,0.353
6zGufyo5txRnBPsGm51Zc2,spotify:track:6zGufyo5txRnBPsGm51Zc2,"""If I Were a Carpenter""",Bobby Darin,1966,66,116.482,4,204493,G,major,0.611,0.733,0.287,0.0441,-14.076,0.605
2SS3WeSe24ZqTlTSK4KzQZ,spotify:track:2SS3WeSe24ZqTlTSK4KzQZ,"""Cherry, Cherry""",Neil Diamond,1966,68,84.383,4,163907,G#/Ab,major,0.0271,0.56,0.827,0.00285,-4.157,0.904
4g94t2vgwZ5Dk8hvnbx2pg,spotify:track:4g94t2vgwZ5Dk8hvnbx2pg,"""Message to Michael""",Dionne Warwick,1966,69,90.609,4,188880,C#/Db,major,0.835,0.604,0.254,1.04e-06,-15.298,0.633
6vR08FrdLqK0hiC2Y75s4O,spotify:track:6vR08FrdLqK0hiC2Y75s4O,"""Love Is a Hurtin' Thing""",Lou Rawls,1966,70,182.452,4,134427,D#/Eb,major,0.468,0.409,0.433,1.53e-05,-10.693,0.74
5WNcnqDpO5asMaDIthIcu1,spotify:track:5WNcnqDpO5asMaDIthIcu1,"""Gloria""",The Shadows of Knight,1966,71,120.221,4,157333,A,major,0.0535,0.681,0.519,0.000729,-10.549,0.73
1kFCFfR5q4VO02KtYguXgh,spotify:track:1kFCFfR5q4VO02KtYguXgh,"""My World Is Empty Without You""",The Supremes,1966,72,88.688,4,154427,F#/Gb,minor,0.248,0.466,0.676,3.22e-06,-9.378,0.845
2KOt2JrCB720UxIbyzweQo,spotify:track:2KOt2JrCB720UxIbyzweQo,"""Barbara Ann""",The Beach Boys,1966,73,78.073,4,133893,F#/Gb,major,0.19,0.581,0.669,0,-3.659,0.926
7BkAlVpGwXXl3sYNn5OoJ7,spotify:track:7BkAlVpGwXXl3sYNn5OoJ7,"""Rainy Day Women #12 & 35""",Bob Dylan,1966,74,94.889,4,274067,F,major,0.458,0.556,0.592,0,-7.378,0.587
6Z6bFqqxhHS53Z5SqT0exe,spotify:track:6Z6bFqqxhHS53Z5SqT0exe,"""Guantanamera""",The Sandpipers,1966,75,206.682,4,193720,G,major,0.812,0.322,0.275,0.00162,-14.655,0.665
76ICmoJ4PcoMWoooaTxnQs,spotify:track:76ICmoJ4PcoMWoooaTxnQs,"""Land of 1000 Dances""",Wilson Pickett,1966,77,86.903,4,146973,D,major,0.0128,0.618,0.588,0.0266,-11.624,0.768
7zd7QV2lCDGGmwOxMiULVY,spotify:track:7zd7QV2lCDGGmwOxMiULVY,"""Woman""",Peter and Gordon,1966,79,108.621,4,147827,B,major,0.0621,0.392,0.552,0.00467,-9.217,0.53
6o2FF4ArSHzLaLNxWxUndK,spotify:track:6o2FF4ArSHzLaLNxWxUndK,"""You Baby""",The Turtles,1966,80,135.263,4,138493,B,major,0.0431,0.547,0.766,0.144,-5.706,0.886
5GLr9bkV2czl8o7zJoWXca,spotify:track:5GLr9bkV2czl8o7zJoWXca,"""Sweet Talkin' Guy""",The Chiffons,1966,81,148.268,4,146133,B,minor,0.461,0.539,0.66,0.00189,-4.834,0.735
6lazLV13sV8VNGJTjL4Zeu,spotify:track:6lazLV13sV8VNGJTjL4Zeu,"""Black Is Black""",Los Bravos,1966,83,128.169,4,176600,D,major,0.239,0.575,0.843,5.16e-06,-5.931,0.858
5SUlhldQJtOhUr2GzH5RI7,spotify:track:5SUlhldQJtOhUr2GzH5RI7,"""Nowhere Man""",The Beatles,1966,84,121.402,4,163693,E,major,0.00797,0.534,0.624,0,-9.589,0.687
6PaoF0aLOd9XVaD4NUS1Ta,spotify:track:6PaoF0aLOd9XVaD4NUS1Ta,"""Dandy""",Herman's Hermits,1966,85,92.043,4,122227,D,major,0.0177,0.586,0.609,0,-8.558,0.556
4BbLz6pVP5oXl2plR7HLMZ,spotify:track:4BbLz6pVP5oXl2plR7HLMZ,"""Baby Scratch My Back""",Slim Harpo,1966,86,122.853,4,173600,F,major,0.803,0.802,0.455,0.585,-11.673,0.932
6qBnFI2eznBHyHjg9kBT4K,spotify:track:6qBnFI2eznBHyHjg9kBT4K,"""She's Just My Style""",Gary Lewis & The Playboys,1966,87,74.119,4,195280,A,major,0.411,0.517,0.685,0,-8.666,0.945
2FqVUZc8DSxibYFtTiOI26,spotify:track:2FqVUZc8DSxibYFtTiOI26,"""The More I See You""",Chris Montez,1966,88,124.251,4,163920,D#/Eb,major,0.869,0.716,0.412,0,-12.064,0.51
6Um3XCAxl9YfFmAnGl93xc,spotify:track:6Um3XCAxl9YfFmAnGl93xc,"""I Fought the Law""",Bobby Fuller Four,1966,89,148.959,4,138360,G,major,0.105,0.593,0.804,2.22e-06,-5.497,0.962
50xwQXPtfNZFKFeZ0XePWc,spotify:track:50xwQXPtfNZFKFeZ0XePWc,"""Yellow Submarine""",The Beatles,1966,90,111.398,4,158880,C#/Db,major,0.531,0.604,0.549,0,-9.873,0.696
25nU5mxSzlzyOXzeqx4c5j,spotify:track:25nU5mxSzlzyOXzeqx4c5j,"""Hungry""",Paul Revere & the Raiders,1966,91,131.151,4,173840,A#/Bb,major,0.103,0.546,0.686,0,-8.031,0.555
3WLEVNohakzZmMpN5W7mHK,spotify:track:3WLEVNohakzZmMpN5W7mHK,"""Zorba the Greek""",Herb Alpert and the Tijuana Brass,1966,92,82.107,4,264853,F,major,0.154,0.531,0.642,0.279,-12.702,0.192
4OjqrdD3QILzxkGwNoMk0c,spotify:track:4OjqrdD3QILzxkGwNoMk0c,"""Shapes of Things""",The Yardbirds,1966,93,132.21,4,145960,C,major,0.249,0.432,0.823,0.00572,-9.216,0.381
3Zje70mXjYyMuzge8j24L9,spotify:track:3Zje70mXjYyMuzge8j24L9,"""Along Comes Mary""",The Association,1966,94,143.561,4,171000,G,major,0.0883,0.584,0.62,1.73e-06,-7.681,0.857
2gGPw8qbUilOhiSQRSvZG9,spotify:track:2gGPw8qbUilOhiSQRSvZG9,"""634-5789 (Soulsville, U.S.A.)""",Wilson Pickett,1966,95,102.685,4,177520,D,major,0.257,0.665,0.454,0,-7.683,0.839
4gySZmwNJcFvVUR0SaELUK,spotify:track:4gySZmwNJcFvVUR0SaELUK,"""Wouldn't It Be Nice""",The Beach Boys,1966,97,125.014,4,193400,A,minor,0.522,0.352,0.597,4.66e-06,-6.603,0.316
74coCfBHqY0ralpA8MUR4s,spotify:track:74coCfBHqY0ralpA8MUR4s,"""Green Grass""",Gary Lewis & The Playboys,1966,99,172.845,4,135160,C,major,0.327,0.533,0.615,0.000592,-11.401,0.904
5e3isD5st7PGYzSJuoRSIV,spotify:track:5e3isD5st7PGYzSJuoRSIV,"""A Well Respected Man""",The Kinks,1966,100,162.154,4,161587,E,minor,0.297,0.53,0.873,0,-5.105,0.583
0gBFr7N2D1GfhkXIIepIGG,spotify:track:0gBFr7N2D1GfhkXIIepIGG,"""To Sir With Love""",Lulu,1967,1,97.142,4,166693,E,major,0.361,0.546,0.399,3.18e-06,-9.378,0.301
6RJK553YhstRzyKA4mug09,spotify:track:6RJK553YhstRzyKA4mug09,"""The Letter""",The Box Tops,1967,2,139.434,4,112800,A,minor,0.252,0.638,0.428,0,-12.156,0.901
4FdDorlbJTVHcH3djLbIfn,spotify:track:4FdDorlbJTVHcH3djLbIfn,"""Ode to Billie Joe""",Bobbie Gentry,1967,3,120.142,4,255002,G,major,0.721,0.637,0.189,0,-10.726,0.695
1lHiKWnlJtjzA4vHnjAr39,spotify:track:1lHiKWnlJtjzA4vHnjAr39,"""Windy""",The Association,1967,4,132.953,4,176600,F,major,0.363,0.676,0.681,0.191,-9.223,0.901
2OiOI7sppJH3oDmafgkGiJ,spotify:track:2OiOI7sppJH3oDmafgkGiJ,"""I'm a Believer""",The Monkees,1967,5,120.257,4,183052,G,major,0.982,0.789,0.185,0.894,-16.84,0.47
5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,"""Light My Fire""",The Doors,1967,6,124.618,4,429760,D#/Eb,minor,0.369,0.413,0.725,2.16e-05,-5.787,0.44
4feXcsElKIVsGwkbnTHAfV,spotify:track:4feXcsElKIVsGwkbnTHAfV,"""Somethin' Stupid""",Frank & Nancy Sinatra,1967,7,207.356,4,162493,E,major,0.736,0.257,0.338,0,-12.902,0.544
1JO1xLtVc8mWhIoE3YaCL0,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,"""Happy Together""",The Turtles,1967,8,120.175,4,176293,F#/Gb,minor,0.55,0.584,0.367,1.38e-05,-9.638,0.588
3c2kMiSB86tVq1J4oULmvL,spotify:track:3c2kMiSB86tVq1J4oULmvL,"""Groovin'""",The Young Rascals,1967,9,106.825,4,151289,F,minor,0.595,0.605,0.455,0,-8.903,0.678
5RvHBonRc1HfpOlf8jpA2L,spotify:track:5RvHBonRc1HfpOlf8jpA2L,"""Little Bit O' Soul""",The Music Explosion,1967,11,136.396,4,141840,G,major,0.356,0.603,0.66,0,-6.763,0.902
7s25THrKz86DM225dOYwnr,spotify:track:7s25THrKz86DM225dOYwnr,"""Respect""",Aretha Franklin,1967,13,114.95,4,147600,C,major,0.164,0.805,0.558,2.2e-05,-5.226,0.965
2aCKBrLn7rbhStk5k4FwnF,spotify:track:2aCKBrLn7rbhStk5k4FwnF,"""I Was Made to Love Her""",Stevie Wonder,1967,14,203.732,4,156440,G,minor,0.0589,0.371,0.613,0,-6.685,0.873
56syoOlt0eFhDd26cPSoee,spotify:track:56syoOlt0eFhDd26cPSoee,"""Come Back When You Grow Up""",Bobby Vee,1967,15,115.102,4,138840,G,major,0.833,0.646,0.188,0,-14.704,0.503
3RnsnfrquBAy6kIejQzc2C,spotify:track:3RnsnfrquBAy6kIejQzc2C,"""Kind of a Drag""",The Buckinghams,1967,16,138.836,4,126520,G,major,0.857,0.271,0.783,0.00965,-7.996,0.533
0pvA063uNyGQFp7DNtmk0P,spotify:track:0pvA063uNyGQFp7DNtmk0P,"""Sweet Soul Music""",Arthur Conley,1967,17,80.201,4,141067,F,major,0.104,0.59,0.659,6.56e-06,-9.669,0.965
5BklSzHGznyYMUN52AClsx,spotify:track:5BklSzHGznyYMUN52AClsx,"""Expressway to Your Heart""",The Soul Survivors,1967,18,105.067,4,138410,B,major,0.177,0.507,0.401,2.38e-05,-10.962,0.558
4eGHlplaq1ME8oetnTuFFf,spotify:track:4eGHlplaq1ME8oetnTuFFf,"""Soul Man""",Sam & Dave,1967,19,112.345,4,159000,C,major,0.263,0.79,0.41,0.00314,-13.241,0.815
32ssNweOtmacNBEC2kHzA8,spotify:track:32ssNweOtmacNBEC2kHzA8,"""Never My Love""",The Association,1967,20,95.534,4,187693,F#/Gb,major,0.171,0.435,0.428,0.000708,-11.747,0.61
1m1UTLYGCzEciEdSfpK1Yu,spotify:track:1m1UTLYGCzEciEdSfpK1Yu,"""Apples, Peaches, Pumpkin Pie""",Jay & the Techniques,1967,21,139.5,4,148493,A#/Bb,major,0.424,0.637,0.715,0,-8.67,0.951
3unFRYDotoc1a2vR08T4yN,spotify:track:3unFRYDotoc1a2vR08T4yN,"""Come on Down to My Boat""",Every Mother's Son,1967,22,127.89,4,155200,A#/Bb,major,0.455,0.602,0.688,0,-7.263,0.915
16iApoNZYaN6gbMtRRVV6B,spotify:track:16iApoNZYaN6gbMtRRVV6B,"""Incense and Peppermints""",Strawberry Alarm Clock,1967,23,133.158,4,167453,E,major,0.033,0.484,0.655,0,-11.118,0.634
4hupcimlg3UBbW1kAQ6vrT,spotify:track:4hupcimlg3UBbW1kAQ6vrT,"""Ruby Tuesday""",The Rolling Stones,1967,24,104.578,4,196493,C,major,0.831,0.524,0.553,0,-10.767,0.517
0TepCB1npldYLV9vWk8L2F,spotify:track:0TepCB1npldYLV9vWk8L2F,"""It Must Be Him""",Vikki Carr,1967,25,108.598,4,171760,E,major,0.803,0.479,0.472,5.07e-05,-10.032,0.721
1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,"""For What It's Worth""",Buffalo Springfield,1967,27,98.883,4,153693,D,major,0.406,0.653,0.519,0.0209,-10.164,0.822
1h4XVjt26ZCDKmeEoHxT07,spotify:track:1h4XVjt26ZCDKmeEoHxT07,"""Gimme Little Sign""",Brenton Wood,1967,28,113.005,4,141329,A#/Bb,minor,0.154,0.742,0.663,0,-5.06,0.913
2SusUbsUQnw8OJDq56ZMbE,spotify:track:2SusUbsUQnw8OJDq56ZMbE,"""The Happening""",The Supremes,1967,29,172.124,4,169867,G#/Ab,major,0.197,0.344,0.745,0,-6.901,0.832
68BTFws92cRztMS1oQ7Ewj,spotify:track:68BTFws92cRztMS1oQ7Ewj,"""All You Need Is Love""",The Beatles,1967,30,103.436,4,230387,G,major,0.346,0.4,0.48,3.1e-05,-7.768,0.653
0Si6MQzSdOyfWTy0LP5ojD,spotify:track:0Si6MQzSdOyfWTy0LP5ojD,"""Release Me""",Engelbert Humperdinck,1967,31,87.107,4,204413,F,major,0.839,0.205,0.299,1.06e-05,-11.076,0.275
3uMJcNcxcp801NLwgYrj9k,spotify:track:3uMJcNcxcp801NLwgYrj9k,"""Your Precious Love""",Marvin Gaye & Tammi Terrell,1967,32,203.018,3,187267,A#/Bb,major,0.245,0.429,0.265,0,-14.701,0.663
4uGIJG1jYFonGc4LGp5uQL,spotify:track:4uGIJG1jYFonGc4LGp5uQL,"""Somebody to Love""",Jefferson Airplane,1967,33,132.411,4,174840,E,major,0.408,0.504,0.578,0,-9.302,0.654
2a7C7IcqJeNp2d361QjuN4,spotify:track:2a7C7IcqJeNp2d361QjuN4,"""Get on Up""",The Esquires,1967,34,117.931,4,144600,A,major,0.596,0.704,0.472,0,-12.508,0.963
3yrSvpt2l1xhsV9Em88Pul,spotify:track:3yrSvpt2l1xhsV9Em88Pul,"""Brown Eyed Girl""",Van Morrison,1967,35,150.572,4,183307,G,major,0.182,0.491,0.583,0,-10.964,0.907
7N3UAu6FkwdBg9J7OONBBP,spotify:track:7N3UAu6FkwdBg9J7OONBBP,"""Jimmy Mack""",Martha and the Vandellas,1967,36,127.401,4,163733,D,major,0.765,0.701,0.517,0,-7.951,0.688
0McquIDG7V5E6biGOsal0T,spotify:track:0McquIDG7V5E6biGOsal0T,"""I Got Rhythm""",The Happenings,1967,37,132.327,4,178640,C,major,0.712,0.501,0.358,0,-12.983,0.541
78ZqE2tjAxbqEGGlvGnQfT,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,"""A Whiter Shade of Pale""",Procol Harum,1967,38,149.813,4,248947,C,major,0.504,0.249,0.66,0.0026,-6.905,0.435
7aRDgHf1tmDTdmtYjbhyDH,spotify:track:7aRDgHf1tmDTdmtYjbhyDH,"""Then You Can Tell Me Goodbye""",The Casinos,1967,40,95.318,3,180613,A#/Bb,major,0.699,0.293,0.402,0.552,-10.394,0.209
4yChgYDVcQrAgIEIErW27b,spotify:track:4yChgYDVcQrAgIEIErW27b,"""Reflections""",The Supremes,1967,41,99.832,4,169893,C#/Db,major,0.273,0.687,0.45,0,-10.379,0.752
0zV8gHHcSVDy9czQWrztC3,spotify:track:0zV8gHHcSVDy9czQWrztC3,"""On a Carousel""",The Hollies,1967,42,121.312,4,194533,C,major,0.133,0.588,0.562,2.05e-05,-10.861,0.698
1lcUS7v5FdoVfx7aEjhjig,spotify:track:1lcUS7v5FdoVfx7aEjhjig,"""Please Love Me Forever""",Bobby Vinton,1967,43,77.092,4,156627,D,major,0.697,0.32,0.107,4.29e-05,-20.067,0.28
5eeZr5k6eprE1NToNTZuxs,spotify:track:5eeZr5k6eprE1NToNTZuxs,"""Alfie""",Dionne Warwick,1967,44,137.06,4,165306,A#/Bb,major,0.929,0.317,0.293,5.29e-06,-9.849,0.183
0tY6WuVkmCth6YHl8xKrew,spotify:track:0tY6WuVkmCth6YHl8xKrew,"""Silence Is Golden""",The Tremeloes,1967,45,112.169,4,190933,E,major,0.0557,0.436,0.565,0,-7.268,0.582
40BvPdq2rwYIoioUgjKHoK,spotify:track:40BvPdq2rwYIoioUgjKHoK,"""My Cup Runneth Over""",Ed Ames,1967,46,100.79,3,164827,G,major,0.801,0.344,0.365,0.000509,-9.628,0.359
3JdToGxgvH9SnO1a605Ztr,spotify:track:3JdToGxgvH9SnO1a605Ztr,"""Up, Up and Away""",The 5th Dimension,1967,47,107.645,5,163347,G,minor,0.599,0.393,0.362,0,-14.601,0.515
77qBwefBIdzymXNCuAI8YX,spotify:track:77qBwefBIdzymXNCuAI8YX,"""San Francisco (Be Sure to Wear Flowers in Your Hair)""",Scott McKenzie,1967,48,112.443,4,178933,G,major,0.047,0.495,0.67,2.52e-05,-5.918,0.478
5Ozv6hQIj20iX3nFfJCe8E,spotify:track:5Ozv6hQIj20iX3nFfJCe8E,"""The Rain, The Park & Other Things""",The Cowsills,1967,49,131.582,4,184240,B,major,0.809,0.376,0.662,0.00131,-8.771,0.691
3QzPRTZ6hocM2nTZYkdIq7,spotify:track:3QzPRTZ6hocM2nTZYkdIq7,"""There's a Kind of Hush""",Herman's Hermits,1967,50,129.173,4,153453,C,major,0.298,0.555,0.639,0.000645,-7.867,0.871
1MiJfOXSXATS1cEEZA1wgj,spotify:track:1MiJfOXSXATS1cEEZA1wgj,"""Mercy, Mercy, Mercy""",The Buckinghams,1967,51,98.714,4,167267,D,major,0.201,0.752,0.433,0,-11.052,0.671
19bB1aXA6XcATDhWwQFoWN,spotify:track:19bB1aXA6XcATDhWwQFoWN,"""This Is My Song""",Petula Clark,1967,52,98.22,4,195640,F,major,0.647,0.304,0.4,0,-8.063,0.396
4TBBPZks71c60whhq0PgdP,spotify:track:4TBBPZks71c60whhq0PgdP,"""(Your Love Keeps Lifting Me) Higher and Higher""",Jackie Wilson,1967,53,94.574,4,181067,D,major,0.176,0.631,0.69,0,-6.676,0.938
1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,"""Penny Lane""",The Beatles,1967,55,113.038,4,180893,A,major,0.212,0.651,0.488,0.026,-8.22,0.49
73XQBWHSVLL1939hb8cQTm,spotify:track:73XQBWHSVLL1939hb8cQTm,"""Georgy Girl""",The Seekers,1967,57,153.582,4,140440,E,major,0.265,0.515,0.496,0,-7.446,0.651
1Joe94gUml6QWqLCXl9c7U,spotify:track:1Joe94gUml6QWqLCXl9c7U,"""Western Union""",Five Americans,1967,58,116.612,4,150507,D,major,0.0556,0.562,0.845,0,-7.233,0.831
5liSqIuo993Rj1ayyqQqAw,spotify:track:5liSqIuo993Rj1ayyqQqAw,"""Baby I Love You""",Aretha Franklin,1967,59,182.164,4,164267,C,major,0.499,0.565,0.41,0,-10.315,0.827
